kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
color_max.1.sm_52.ptx 126 : 809234 801707 0 0 0 0 0 0 60117 
color_max.1.sm_52.ptx 127 : 656785 3603686 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 130 : 656785 3640215 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 131 : 656785 3346603 0 0 0 83040 83040 0 0 
color_max.1.sm_52.ptx 132 : 656785 48083793 0 0 0 532391 83040 0 0 
color_max.1.sm_52.ptx 133 : 656785 5983872 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 134 : 656785 5983474 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 135 : 656785 218998938 1148736 0 0 473312 83040 0 0 
color_max.1.sm_52.ptx 136 : 656785 6075110 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 139 : 809234 8251830 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 142 : 1098749 10023360 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 143 : 1098749 10015236 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 144 : 1098749 416407172 7709536 0 0 843478 83958 0 0 
color_max.1.sm_52.ptx 145 : 1098749 10054320 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 146 : 1098749 10016387 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 147 : 1098749 337859364 650688 0 0 740244 83958 0 0 
color_max.1.sm_52.ptx 148 : 1098749 6839000 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 149 : 1098749 6859346 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 150 : 1098749 6771477 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 151 : 1098749 1472568 0 0 0 0 0 0 77815 
color_max.1.sm_52.ptx 152 : 818584 4477567 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 155 : 818584 4514142 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 156 : 818584 5157592 0 0 0 83002 83002 0 0 
color_max.1.sm_52.ptx 157 : 818584 83777737 0 0 0 660025 83002 0 0 
color_max.1.sm_52.ptx 158 : 818584 7583512 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 159 : 818584 7565988 0 0 0 0 0 0 0 
color_max.1.sm_52.ptx 160 : 818584 283616359 1518432 0 0 556821 83002 0 0 
color_max.1.sm_52.ptx 161 : 818584 7699351 0 0 0 0 0 0 0 
