kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
sssp.1.sm_75.ptx 35 : 299072 2534816 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 352 : 299072 3175392 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 36 : 299072 1849440 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 353 : 299072 2276416 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 37 : 299072 1850720 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 354 : 299072 25 0 0 0 0 0 0 1 
sssp.1.sm_75.ptx 372 : 299066 1856349 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 38 : 299072 2889568 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 59 : 244492 1563155 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 393 : 299072 1588000 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 356 : 299067 2100130 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 374 : 299066 3112330 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 40 : 299072 30 0 0 0 0 0 0 1 
sssp.1.sm_75.ptx 357 : 299067 3062195 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 395 : 299072 2098688 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 358 : 299067 3106099 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 42 : 299067 1953341 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 62 : 161366 1033629 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 396 : 299072 1649088 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 359 : 299067 2376733 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 43 : 299067 2004851 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 360 : 299067 11 0 0 0 0 0 0 1 
sssp.1.sm_75.ptx 378 : 299072 2399712 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 44 : 299067 2907699 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 67 : 73178 672647 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 401 : 299072 25 0 0 0 0 0 0 1 
sssp.1.sm_75.ptx 69 : 73178 682629 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 403 : 299067 1968226 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 70 : 73178 36080455 1921440 0 0 60522 9275 0 0 
sssp.1.sm_75.ptx 404 : 299067 2878963 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 71 : 73178 676681 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 405 : 299067 2842707 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 72 : 73178 671053 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 406 : 299067 80443433 32 0 0 37384 9346 0 0 
sssp.1.sm_75.ptx 73 : 73178 32068997 19296 0 0 48358 9275 0 0 
sssp.1.sm_75.ptx 407 : 299067 1923618 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 74 : 73178 53191123 1921440 0 0 60522 9275 0 0 
sssp.1.sm_75.ptx 408 : 299067 2846067 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 75 : 73178 674936 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 409 : 299067 1250476 0 0 0 37384 9346 0 0 
sssp.1.sm_75.ptx 412 : 299072 1562688 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 373 : 299066 1969672 0 0 0 37384 9346 0 0 
sssp.1.sm_75.ptx 39 : 299072 1951936 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 46 : 299067 3259886 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 47 : 299067 97721740 110336 0 0 37384 9346 0 0 
sssp.1.sm_75.ptx 54 : 299067 1869282 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 55 : 299067 1879458 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 394 : 299072 1896544 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 60 : 244492 455981 0 0 0 0 0 0 9339 
sssp.1.sm_75.ptx 397 : 299072 1892320 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 63 : 161366 482437 0 0 0 0 0 0 9270 
sssp.1.sm_75.ptx 399 : 299072 2865184 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 65 : 73178 473963 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 400 : 299072 1933088 0 0 0 0 0 0 0 
sssp.1.sm_75.ptx 66 : 73178 681141 0 0 0 0 0 0 0 
